COH_sample	X	Y	Z	PerplexityN	FeatureN
COH002297_D1	-20.5940918005589	21.9518642697949	-17.3694746619738	20	400
COH002299_D1	22.3026656399622	27.4716267432664	2.27783530559851	20	400
COH002301_D1	18.6740839055949	40.0438967935952	7.26962336933662	20	400
COH002302_D1	36.4772378489469	24.6760136221871	21.3262843206567	20	400
COH002304_D1	27.97292847852	21.4444982894264	5.88337127014136	20	400
COH002305_D1	-15.7524450671615	11.4054171923792	-18.3631987338921	20	400
COH002306_D1	-22.9885913203639	22.7647703632533	-14.4762800090307	20	400
COH002307_D1	24.3063680562337	27.9115630875826	1.23173631858812	20	400
COH002308_D1	9.15570877560272	-10.2060709213518	18.2598946887078	20	400
COH002310_D1	12.6084210072877	-25.0357825584865	-4.63323183332592	20	400
COH002311_D1	5.88602364112105	-1.68737371180259	43.419538287483	20	400
COH002314_D1	10.7761766698087	57.9262864904061	11.4136740438395	20	400
COH002317_D1	34.7657796722445	-19.9178218022549	28.1552510508411	20	400
COH002320_D1	29.7538596003343	32.8966356146883	4.19575404439308	20	400
COH002323_D1	30.659654244993	28.415327992561	2.97123915962094	20	400
COH002324_D1	-25.7765559141241	-7.07261373503906	44.4662456991602	20	400
COH002325_D1	26.9991395227234	23.3002616168074	6.34863379437929	20	400
COH002326_D1	29.3983527373138	25.8493044446171	2.44612157484013	20	400
COH002328_D1	-3.65256107308075	-25.3586309029391	27.6340916606083	20	400
COH002329_D1	30.1822253459309	24.1796343266816	2.86068705774704	20	400
COH002332_D1	-25.2868846214057	-4.19969179485549	44.5337181114539	20	400
COH002334_D1	5.63319091267468	-1.69989160411463	42.96203684309	20	400
COH002336_D1	-18.618314985344	8.38828998453814	-23.1220651730983	20	400
COH002340_D1	7.52719623705249	-3.68645385813466	40.5167706723084	20	400
COH002341_D1	33.6027162856241	27.4093239238693	22.9527424886277	20	400
COH002343_D1	-24.2925208237748	-3.47696549741057	41.9661323757325	20	400
COH002344_D1	26.1913393109748	32.9906506153338	2.61107059129065	20	400
COH002345_D1	-19.3482158501659	18.265735597474	-20.6835959242513	20	400
COH002346_D1	27.0179407952534	22.5160617899085	5.18583392155365	20	400
COH002347_D1	0.488919596931087	-31.1893371293264	28.509044678919	20	400
COH002349_D1	22.2290842332713	27.022796391508	2.37236619891949	20	400
COH002350_D1	-3.91619170813576	-36.6956481001296	28.8891983126344	20	400
COH002351_D1	-4.12570077894556	-35.8781790866566	29.3933918845977	20	400
COH002353_D1	3.16606596353366	9.11974649583104	38.5594341176956	20	400
COH002961_D1	6.31630412880617	59.221155550903	15.4686055598134	20	400
COH002140_D1	13.4642867891834	-24.3884223955846	-2.60126342570486	20	400
COH001278_D1	-14.6047501118517	-31.5282497232368	11.2039158660439	20	400
COH000789_D1	33.8809508628084	26.3517928496202	18.8611242837533	20	400
COH001032_D1	18.3647158835964	-14.8339734935641	14.4832395066038	20	400
COH000066_D1	20.2163058252003	23.3138014948472	3.542393433073	30	400
COH000067_D1	21.9091999755166	20.3439406423636	-2.90910528035414	30	400
COH000068_D1	21.3200662106889	18.5856148568994	0.448190830138636	30	400
COH000069_D1	19.7236709991513	20.7909607392254	-0.115801422818646	30	400
COH000071_D1	-51.2906819684983	-4.79252960415648	1.23184939067885	30	400
COH000073_D1	20.3700333951227	22.9496719676134	3.75859331193009	30	400
COH000074_D1	22.2120897618319	20.4733890729903	-2.90695043953479	30	400
COH000075_D1	20.7865205567516	21.0766601999037	1.64370029801307	30	400
COH000077_D1	19.8935039728348	20.0924050624069	-0.330695455446059	30	400
COH000079_D1	20.7238529905048	20.5697935718363	1.50503091474572	30	400
COH000081_D1	30.7690319233161	14.3107909352225	3.46278847110002	30	400
COH000082_D1	26.8962332471083	19.5445459444115	-0.247406495325307	30	400
COH000083_D1	38.0090041197688	24.0288243765435	7.72604259326131	30	400
COH000084_D1	20.2096319122595	22.8383728729358	2.68778641595303	30	400
COH000085_D1	24.5080837946171	20.9712886950276	-1.4417265173687	30	400
COH000086_D1	19.1694982103874	21.0520854671251	0.127617449468526	30	400
COH000087_D1	24.30421432964	23.1809526881667	-0.506521022061509	30	400
COH000088_D1	23.1837492519605	22.2131965384748	-1.19478334163504	30	400
COH000089_D1	21.3082486434233	22.7018127247546	10.9791381346389	30	400
COH000090_D1	21.3223550665165	22.767209117282	10.9527038822585	30	400
COH000092_D1	38.0855587863708	24.8615165453047	7.98970724004944	30	400
COH000093_D1	38.0621344780827	24.4550404737121	8.83009728991195	30	400
COH000094_D1	19.8509708803416	22.061706710017	0.54553468701853	30	400
COH000095_D1	21.1979078164864	22.092372285778	0.184125191821227	30	400
COH000096_D1	21.4070000467676	18.705356679518	0.433228856618527	30	400
COH000097_D1	24.4086845421075	22.8883121894448	-0.746124236000902	30	400
COH000098_D1	22.2197719577929	22.5279578681032	0.277490960859103	30	400
COH000099_D1	20.1769226313627	20.5049827267001	0.308627759494967	30	400
COH000102_D1	27.4468930100059	15.2189102751455	3.47487421051625	30	400
COH000103_D1	20.2793842571095	22.9277015132095	3.93452073681944	30	400
COH000104_D1	20.2180888286029	22.9285786764486	10.8382654771744	30	400
COH000105_D1	28.3566738576514	16.1308562768624	2.78570389738708	30	400
COH000106_D1	38.6339422273037	24.1205020309359	8.47999307152318	30	400
COH000109_D1	26.4661949446555	15.1241128239216	3.77704508050224	30	400
COH000110_D1	19.5587738444584	19.848162441008	-0.455459221438154	30	400
COH000111_D1	5.72757084900877	32.3719172245883	24.1203139923843	30	400
COH000112_D1	8.55188584556328	33.7330650498567	26.2296171065778	30	400
COH000113_D1	28.8857726105041	18.8089511219766	2.96191627815751	30	400
COH000114_D1	33.4497804791511	-19.7477355336088	22.4983002649013	30	400
COH000115_D1	29.1016906889967	17.0611770714463	2.92283129606831	30	400
COH000116_D1	3.71657708270696	-35.9927566238717	9.63654752515442	30	400
COH000117_D1	8.39459066768787	35.2132009625954	23.8114573739401	30	400
COH000119_D1	28.4813000152219	16.9618999871321	2.0608760139306	30	400
COH000120_D1	-48.4674991823916	-0.479119742559239	2.52908583268695	30	400
COH000121_D1	36.9360040060535	23.0661234074833	7.61147935229446	30	400
COH000122_D1	0.29875913127241	-40.3108224499373	9.02869359039539	30	400
COH000123_D1	34.7292501120221	-18.6749673593943	20.5781146291911	30	400
COH000124_D1	-4.37921935632783	2.55819698293143	-39.3419745526095	30	400
COH000125_D1	-49.712677215327	-1.08948321874803	0.203168973251376	30	400
COH000126_D1	0.604112375849905	-39.8537801548233	8.87908336723028	30	400
COH000127_D1	29.3142023732444	17.885825771301	3.36089464982384	30	400
COH000128_D1	-6.26599298182209	-1.92944620941533	-37.0376323188407	30	400
COH000130_D1	-4.55325241117755	2.70035859744837	-39.1609913724366	30	400
COH000132_D1	30.741392365422	17.141775720221	7.25638597193291	30	400
COH000134_D1	-45.2409156486174	1.9758966909909	-0.1885106713053	30	400
COH000136_D1	-25.7835086767015	-23.9788346701215	17.8141139743762	30	400
COH000137_D1	5.97955155213223	15.2757210861493	-5.24518588554054	30	400
COH000138_D1	20.6282704357102	23.4674523419713	9.98413466625848	30	400
COH000139_D1	-7.03321654423619	1.49307332196913	-34.1536921146317	30	400
COH000141_D1	-25.2523240489574	-23.2399171040227	17.583228739439	30	400
COH000142_D1	-5.5303986179212	-4.62009726693614	-36.9239176906491	30	400
COH000143_D1	-0.988614915407531	-38.9044282872956	10.0862569358149	30	400
COH000144_D1	-12.209442807742	-1.11386665388938	48.206612517172	30	400
COH000145_D1	34.593875038445	-18.2896583171402	20.138047414978	30	400
COH000146_D1	-6.7605776825941	-2.81423992429743	-34.1134345138927	30	400
COH000147_D1	-12.2439776387803	-1.71022485279749	48.7378868832514	30	400
COH000150_D1	-43.86377555352	1.48613265172235	4.72106001786399	30	400
COH000151_D1	41.5247870272941	-15.4462540952701	-12.6997601309197	30	400
COH000152_D1	-7.79645132078596	2.53360228147775	-34.0712005394322	30	400
COH000154_D1	-7.79273969218578	2.09372320266691	-34.0300631863089	30	400
COH000157_D1	-11.6937207836469	5.64183667496088	-41.0394957776776	30	400
COH000158_D1	-0.0983374367388254	-40.0536162592594	7.96416900425982	30	400
COH000159_D1	21.7334205690448	18.7852493444281	2.2324784601198	30	400
COH000161_D1	41.602149654168	-17.0537234537559	-12.1698736098709	30	400
COH000163_D1	-11.8686012941199	18.5679106626885	-7.40389026578329	30	400
COH000164_D1	-51.4802034484787	-3.19587455281419	1.12480298157353	30	400
COH000165_D1	-45.7594027425645	2.56900120384285	0.425703973481461	30	400
COH000166_D1	-1.84026256251397	-39.4556668521243	8.69649992571526	30	400
COH000167_D1	-48.4811466760568	-1.38728782511365	2.61382095490582	30	400
COH000169_D1	-13.8041468784426	2.04042330475016	48.0121695926391	30	400
COH000171_D1	-46.3812861819833	6.03069595808143	2.65985400550511	30	400
COH000173_D1	42.279061749103	-16.9402135321308	-11.4129146213724	30	400
COH000174_D1	-7.04929869913835	3.45421779432875	-38.8341169949513	30	400
COH000176_D1	2.6202811728555	2.76935561617499	-39.4089067821531	30	400
COH000178_D1	-13.3549077982626	0.688643476723276	49.7028100169787	30	400
COH000179_D1	35.0062112486377	-18.487799707189	21.6470858605317	30	400
COH000180_D1	-28.8590598410082	-25.0002156319389	14.7931539484288	30	400
COH000181_D1	5.456957486717	15.6365657103166	-5.52910641487144	30	400
COH000182_D1	-48.973798520041	3.78076602309457	0.207492626134224	30	400
COH000183_D1	0.710575827432949	-37.2511329852996	6.54933120555631	30	400
COH000184_D1	-51.6534165433016	-0.242717665761574	6.42189421275389	30	400
COH000185_D1	-45.5550292628965	3.04290909575701	-1.44585138801416	30	400
COH000186_D1	-47.7275455819144	-0.468228549292552	2.8176260715965	30	400
COH000187_D1	33.7973342186466	-18.6615808027705	22.0155553042885	30	400
COH000188_D1	-51.7069388080546	-0.235150538921386	6.42200734558032	30	400
COH000189_D1	-47.1614050869959	0.328699941874899	2.33624352858934	30	400
COH000191_D1	-48.8975985084414	-0.0962927398313077	-1.31345012889092	30	400
COH000192_D1	34.1367915710478	-16.7103673319905	-16.3138385813919	30	400
COH000193_D1	-24.7262631842544	-22.3201907520119	15.7379819718409	30	400
COH000194_D1	29.002622774322	21.4083380946472	2.4484839381491	30	400
COH000195_D1	2.95110071243383	-41.3852151152562	6.29913784724391	30	400
COH000196_D1	-50.4902756950347	5.33506654439057	-4.13986052564167	30	400
COH000197_D1	-13.3227391015828	4.38422762625502	47.9009583142157	30	400
COH000198_D1	-52.918765968638	-3.55610505973152	-0.658422094907592	30	400
COH000199_D1	19.3631890471156	21.3201911665627	-1.17127801507284	30	400
COH000201_D1	-51.6833731966864	-0.883797884777879	0.480929516392994	30	400
COH000202_D1	25.9907657630659	18.0667669330077	0.818763086284369	30	400
COH000204_D1	1.66805082532493	-38.1315672040075	11.4397381017248	30	400
COH000205_D1	-53.6869909740824	0.898158330523273	0.0102661694010531	30	400
COH000206_D1	-49.0191403380148	4.7522845212394	1.26156025329382	30	400
COH000207_D1	21.7194663876905	20.8162574321645	-0.430486615754306	30	400
COH000208_D1	-0.304324190382661	-40.2482443144614	6.71917919191714	30	400
COH000209_D1	30.144873129276	16.9997125831955	12.2352524219022	30	400
COH000210_D1	-9.43402651020245	-3.48343728278989	-39.4260612734501	30	400
COH000211_D1	5.46531668772503	10.9297578446796	-9.37535130347346	30	400
COH000212_D1	9.20207579625322	33.4212777010476	24.4280004892049	30	400
COH000213_D1	-50.7416453266111	-1.67499016821219	1.70935661325061	30	400
COH000214_D1	-9.42759439867789	4.38453485567223	-45.9629368109526	30	400
COH000215_D1	-29.2954547620618	-19.2388308183648	12.4243899323629	30	400
COH000216_D1	-49.5619780218375	6.34807940566893	-0.538682102665132	30	400
COH000217_D1	-53.9220586188655	1.67666422273629	-1.19132906480136	30	400
COH000218_D1	30.8240286481576	21.2087889078568	1.33553986793651	30	400
COH000219_D1	-51.9707253604753	-0.553138430744314	5.79064850814029	30	400
COH000220_D1	-13.2798231466154	0.248006567034198	-44.037098554784	30	400
COH000221_D1	-52.9640571120982	0.277218300614311	-0.163300799253693	30	400
COH000222_D1	-14.0560244103084	-1.23443216576258	-45.4045084187086	30	400
COH000223_D1	0.099900791609561	1.62521683458792	-40.2326365037139	30	400
COH000224_D1	-47.7606076558383	3.29951297784429	-2.41777890620551	30	400
COH000225_D1	36.9478558427868	23.2212257677022	7.64796972230303	30	400
COH000226_D1	-13.1239691091956	1.1766958494967	45.8219231407624	30	400
COH000227_D1	-45.2755302243055	1.48748141335143	1.88220687781581	30	400
COH000228_D1	-7.47177994854616	0.246723793475731	-39.3613189156618	30	400
COH000229_D1	-26.2234280781838	-25.7729752851095	17.4605603357492	30	400
COH000230_D1	-7.93494803254933	-3.25277939817368	-41.2466816646583	30	400
COH000231_D1	-10.6136428510259	-3.38458900163621	-36.0618212812075	30	400
COH000232_D1	-7.79015667109681	-0.0916223816672177	-38.2874078201232	30	400
COH000233_D1	-25.0857314111479	-20.0441189493361	17.4223036797071	30	400
COH000234_D1	-48.2105697606626	1.19879536770004	-1.84558850756628	30	400
COH000235_D1	-48.3975971755384	3.41638467617689	-3.22740024015426	30	400
COH000236_D1	18.9407093421849	23.3481767802932	10.5670555131057	30	400
COH000237_D1	21.2042484826376	21.377899958489	2.45167842404686	30	400
COH000238_D1	-9.73521498234824	-3.28170197031778	-43.131167008234	30	400
COH000240_D1	27.7200108418233	19.1067545210194	9.43394284549791	30	400
COH000241_D1	-30.5652250215795	-21.5444142562983	10.1179970769555	30	400
COH000243_D1	-10.5226546093269	-0.211657106268703	-36.6124229990721	30	400
COH000244_D1	-49.1540254320412	7.37427787174231	-2.42276421995332	30	400
COH000245_D1	-50.8903135892547	3.59355899369056	0.168747326057664	30	400
COH000246_D1	34.5714819679559	-16.8814280733279	-17.6276115824413	30	400
COH000247_D1	-31.1382960152947	-21.9801151231553	12.7239092487807	30	400
COH000248_D1	-30.0159551113444	-23.0003156739585	11.019411906825	30	400
COH000249_D1	-48.1851331598242	1.85856154115104	-4.67944120077178	30	400
COH000250_D1	-13.1393270776997	0.714248680070154	-36.3749329679459	30	400
COH000251_D1	-15.5967888371562	18.556789912825	-6.4828309267123	30	400
COH000252_D1	-6.62031958539922	6.774729460875	-41.8694759878997	30	400
COH000253_D1	-7.1255211021837	1.07732670929108	-38.2620324877888	30	400
COH000254_D1	-50.489263763536	7.68224991193961	-0.0301039524036592	30	400
COH000255_D1	35.5329474145731	-15.9886555118163	-16.1668633568102	30	400
COH000256_D1	-8.48907883609296	-3.17649812588588	-41.0408882236842	30	400
COH000258_D1	-52.7854094154794	-0.643474816533885	2.985750647175	30	400
COH000259_D1	-6.79830658954803	0.793903345181891	-39.2220672967875	30	400
COH000261_D1	35.0233624617963	-17.7695210095496	19.0748463180646	30	400
COH000263_D1	4.20996752883447	8.63155526852471	-8.08698225636291	30	400
COH000264_D1	6.22674554619408	10.0449798193498	-7.59389217385169	30	400
COH000265_D1	4.11132068050866	24.7720596568614	-14.4405214921555	30	400
COH000267_D1	4.90170995449601	8.17481681135102	-8.47253265533386	30	400
COH000268_D1	27.9191225974695	-14.5979435568323	-4.34815015031557	30	400
COH000269_D1	6.20526162105672	11.9846648471677	-6.58084469299259	30	400
COH000273_D1	42.343138613714	-17.4819506293185	-15.5412822333056	30	400
COH000274_D1	16.9908625724955	25.8276078231219	0.058406983444765	30	400
COH000276_D1	6.8347338329925	13.1404702810233	-8.05182080767795	30	400
COH000277_D1	38.5417514052842	-14.5805553400444	-13.1853923243927	30	400
COH000280_D1	15.0714557948611	-8.15165260695803	27.4341951380908	30	400
COH000281_D1	20.1738820151887	20.4514205394634	3.4585488395185	30	400
COH000282_D1	6.76282491958165	15.4551569151356	-4.68057976565847	30	400
COH000286_D1	0.744935950435923	-37.6077428232011	7.65209416317415	30	400
COH000287_D1	11.9816137336604	-2.263185512712	36.6109113513302	30	400
COH000289_D1	29.7442317458127	15.8134406932175	5.0423716931597	30	400
COH000290_D1	11.1717122525849	-6.19787943358322	28.3087625243585	30	400
COH000291_D1	37.2527913000697	-14.5594535580581	-13.0746927615945	30	400
COH000293_D1	-10.4888613681897	-2.82545729429291	-36.3660492716047	30	400
COH000295_D1	37.018433076807	-17.0648739184411	-13.0345244656403	30	400
COH000297_D1	6.00203051921221	12.2362709582171	-6.87511765125421	30	400
COH000299_D1	39.5572455323244	-18.3518731906005	-12.5610450269649	30	400
COH000301_D1	10.3749915741658	-4.18416846239686	29.2673021772217	30	400
COH000302_D1	12.8160913335482	-3.87646756515747	32.7056116824647	30	400
COH000304_D1	16.1044934239128	-16.5378776965029	-0.629056165917598	30	400
COH000305_D1	38.6879789898048	-18.3537865454447	-11.7516202217058	30	400
COH000306_D1	3.86157153348952	22.5093750549342	-12.0278824977724	30	400
COH000307_D1	36.8861317087267	-17.4861233221644	-12.5208721782124	30	400
COH000308_D1	13.2160728305333	-3.61959260456398	33.5455005850369	30	400
COH000309_D1	6.05333185871698	15.1021899391148	-6.74606063761653	30	400
COH000311_D1	15.2841569797722	-16.8368097945881	-1.89484452284682	30	400
COH000312_D1	-25.3063744141027	-25.0912502775581	17.7773785493367	30	400
COH000313_D1	15.7552353788405	-11.8515739029922	-4.27037385580638	30	400
COH000316_D1	10.1975904945178	-1.51690348755976	35.3115596295984	30	400
COH000318_D1	3.55010009056782	24.4710428633018	-12.7601906196334	30	400
COH000323_D1	38.7862792541406	-16.4002778985275	-13.6423563494167	30	400
COH000324_D1	8.25780002359876	34.3689092257368	22.6668453805953	30	400
COH000325_D1	4.90117476823933	13.2470523774186	-10.9301761259507	30	400
COH000327_D1	9.38839922633671	-18.6159904982107	11.7445236257325	30	400
COH000329_D1	-15.5293721161904	24.9343936953298	-8.64374878050229	30	400
COH000330_D1	8.22672020416864	36.2999226449068	24.9569736528633	30	400
COH000331_D1	-10.1378264022007	-0.147140075487379	48.6685480605187	30	400
COH000332_D1	11.9829114704561	-0.799725587881022	35.238168088786	30	400
COH000334_D1	-14.817660137274	1.86478623348331	46.312703406539	30	400
COH000335_D1	14.5056581056811	-7.30610285004361	26.9478949137234	30	400
COH000336_D1	-12.7584502671687	1.4353302421181	50.9466848029133	30	400
COH000337_D1	14.1100993198131	-6.15325558895784	27.0873895920169	30	400
COH000338_D1	38.707840218862	22.9205347178309	9.04796196376457	30	400
COH000339_D1	-24.417306677849	-21.9394398032743	16.3736599227409	30	400
COH000340_D1	-24.0316339795837	-23.201344764257	15.2750516745213	30	400
COH000341_D1	10.1769292776959	-3.02086470703526	33.581609277068	30	400
COH000342_D1	9.75667382501163	-17.1567855300775	10.8777367806898	30	400
COH000343_D1	-25.757395564577	-24.8628246808537	16.6069390258902	30	400
COH000346_D1	8.74422588313757	36.8312683093946	24.9424941294761	30	400
COH000347_D1	27.4833263488922	18.366540796004	5.75204589717921	30	400
COH000348_D1	38.7238268827783	-13.6552611347354	-12.6262854920533	30	400
COH000349_D1	38.7497038812108	-13.3466400733114	-12.221716370159	30	400
COH000350_D1	14.3196708504038	-17.2175052292636	-2.94149188127377	30	400
COH000351_D1	15.3297674584982	-17.9386399163511	-3.21985062915307	30	400
COH000352_D1	29.1895153400212	23.0122950660592	4.15830544062991	30	400
COH000355_D1	0.339259195150346	-38.1846861364686	8.11523740585625	30	400
COH000357_D1	-28.4031821148156	-21.3297239735638	13.0877992101313	30	400
COH000358_D1	30.1595764280856	19.4375026821677	4.2359650062346	30	400
COH000359_D1	17.9906642937887	21.8876022178939	11.4533347969818	30	400
COH000361_D1	32.0482160005575	17.5232683276687	13.0784315284438	30	400
COH000364_D1	35.1703902432709	-19.4220810857597	22.5981241525479	30	400
COH000366_D1	16.6529477452578	-12.9474085237924	-4.70697690511223	30	400
COH000367_D1	-29.2903541865109	-20.3141264757566	14.193254512921	30	400
COH000368_D1	33.736042835961	-18.1828948076691	20.4674365172443	30	400
COH000369_D1	-10.0623977431685	-4.72114806125677	-38.0144237680693	30	400
COH000371_D1	13.2758891122182	-3.65752884247022	33.8475861588536	30	400
COH000372_D1	36.2221593713348	-13.3429006229983	-12.7231390417347	30	400
COH000373_D1	39.78166580234	-14.168349540325	-13.3378301223192	30	400
COH000375_D1	-10.7071583639882	-1.51245944696843	-34.0180124399318	30	400
COH000377_D1	-23.9998417992341	-23.2143789082855	17.6691647285447	30	400
COH000378_D1	20.7515249298855	24.7725703208431	4.77477070275815	30	400
COH000379_D1	-9.41138027267825	2.41011160356841	48.1824644089742	30	400
COH000380_D1	10.7888285249213	-6.32406174256536	28.0154376754291	30	400
COH000381_D1	-18.1182360497316	14.7874818985572	-11.2384892285506	30	400
COH000382_D1	3.2624907812955	-36.9837337706632	8.36428749732714	30	400
COH000383_D1	-22.7887120474257	-21.6256342269801	17.9398113857303	30	400
COH000384_D1	7.93318923815007	35.423433396916	24.2302743460803	30	400
COH000385_D1	37.153313134579	-17.2770826814798	19.4263082812857	30	400
COH000387_D1	10.2089035299085	-1.99989119705947	35.9582549955838	30	400
COH000388_D1	-45.9089977133723	-0.850648244469939	7.04895233061462	30	400
COH000391_D1	-11.230333652485	0.0210142968305091	-43.2180735516315	30	400
COH000392_D1	-0.151303002169175	-22.1426807819828	8.82321783392577	30	400
COH000394_D1	27.6737906393059	-14.7660669433662	-4.27132107240248	30	400
COH000395_D1	1.69984391784421	4.039572860746	-37.9434586274626	30	400
COH000396_D1	1.50466649309989	3.99556413230622	-37.9659473039156	30	400
COH000399_D1	-44.4548006081301	2.71116061580529	1.43288436997815	30	400
COH000401_D1	-5.61294774786776	1.08851758027027	-39.9159826035185	30	400
COH000402_D1	-11.6292470409699	0.71010338737615	-42.2032612729575	30	400
COH000403_D1	-8.37503537864738	1.43731306390579	-41.1220987687536	30	400
COH000404_D1	-10.0999815042443	-0.958488299618635	-39.3681228418367	30	400
COH000405_D1	-11.4187000300142	5.43473947329752	-39.9869333016731	30	400
COH000406_D1	-11.678887250724	5.41078117858634	-40.6950158595715	30	400
COH000407_D1	19.7023418788992	-11.5122145388718	5.34633467826986	30	400
COH000408_D1	-45.8721085893647	-0.766607843827734	1.778848530802	30	400
COH000410_D1	0.063927600974899	1.58090692377895	-40.7090224273026	30	400
COH000411_D1	-27.1371826475817	-23.7953926023444	15.9380479121488	30	400
COH000412_D1	-46.0965866714508	-0.126359145293507	0.919618130404187	30	400
COH000415_D1	-44.2441514125534	1.64987104700247	-0.298419478147381	30	400
COH000417_D1	-4.32129358836765	0.270698103024786	-40.1098902575322	30	400
COH000418_D1	-14.6415357144666	17.2349694118092	-10.7327316251603	30	400
COH000420_D1	-27.8099779755406	-23.0041770979008	16.1957891466582	30	400
COH000423_D1	0.905298627519386	3.73242974523054	-38.4438635909226	30	400
COH000424_D1	-12.4037159913533	0.0638349893988922	-34.6858753040153	30	400
COH000425_D1	26.3727376991848	16.1102759796708	4.8691155545487	30	400
COH000427_D1	-0.851234742914228	-1.99275111466556	-41.1048082562933	30	400
COH000428_D1	3.4350177356563	2.02715841107744	-39.9808590864491	30	400
COH000429_D1	-47.4984791580549	6.16846822906547	0.213791702683914	30	400
COH000430_D1	-11.7263887465918	2.15547422076641	-42.8392341536035	30	400
COH000431_D1	-44.6972666649391	1.95670716786839	-0.432660298079024	30	400
COH000432_D1	-8.54819779650008	-0.0903162359946435	-40.8676305272703	30	400
COH000433_D1	-8.33511046858695	0.322403409078146	-35.9962489530384	30	400
COH000434_D1	-0.3263133827184	3.57066698514258	-38.0435300928137	30	400
COH000436_D1	-18.3311611326144	16.1246831714887	-8.65343305693224	30	400
COH000437_D1	27.5735148316059	18.7382931335395	6.38080100105639	30	400
COH000438_D1	37.16281056987	-14.9090553724636	-12.7615419334706	30	400
COH000439_D1	5.49002729681956	8.98859800402248	-9.16543663301909	30	400
COH000440_D1	15.8393990327536	-17.1468069231157	-3.0523290605806	30	400
COH000442_D1	-27.5726107867384	-22.4157137360263	15.768259347391	30	400
COH000443_D1	39.7705727435332	-18.8668632449724	-11.2018653206188	30	400
COH000445_D1	29.8307808167989	16.4816228024369	12.4772085291068	30	400
COH000446_D1	5.92044437246092	14.4784632649409	-5.41843402192255	30	400
COH000447_D1	2.40820267593362	-38.0024989194488	7.94457010193945	30	400
COH000448_D1	19.4365953068478	22.2808797938399	8.88831479205719	30	400
COH000454_D1	-26.5794356135188	-25.2821522435801	19.0956890704011	30	400
COH000455_D1	-0.86019293929524	-40.5722863503154	5.79302168959062	30	400
COH000456_D1	-19.6360851109144	-22.692481947172	6.77231594890294	30	400
COH000457_D1	12.3445905751943	-4.52124254753753	27.1782884712435	30	400
COH000459_D1	19.9182609609924	23.9521265581435	8.55478172331541	30	400
COH000461_D1	-28.0747870813512	-21.7742034991904	16.2261415544829	30	400
COH000463_D1	5.74568479630417	33.3743175323552	23.166302355511	30	400
COH000467_D1	-25.1218781674913	-22.721341930512	18.5333373729786	30	400
COH000469_D1	12.5076846514254	-6.28987241365052	25.5270691634267	30	400
COH000470_D1	-26.0064441437089	-24.6943781936192	19.4610612451685	30	400
COH000475_D1	1.23363288068862	-37.8701629954545	6.08879485225602	30	400
COH000476_D1	3.35901093131561	-36.6182213027521	8.95385893805371	30	400
COH000478_D1	-11.0335562508556	-4.46812756212577	-35.8483498071729	30	400
COH000481_D1	29.8347561195048	13.628779670938	8.63061260889146	30	400
COH000483_D1	-13.7090431615241	1.12742777403369	51.5495338039633	30	400
COH000484_D1	7.9409789733132	33.8498712548926	25.2514143697118	30	400
COH000486_D1	15.3970837001724	-13.1269609713766	-5.31256266082695	30	400
COH000487_D1	13.3671523259202	-5.51698585922388	26.4530531772634	30	400
COH000488_D1	14.7913903316662	-6.26300264014721	28.8368750573977	30	400
COH000491_D1	-24.9538437232211	-23.698997182405	18.4428579886019	30	400
COH000492_D1	11.9111644766087	-7.26117766543898	26.2081093304239	30	400
COH000493_D1	-6.88624988196445	-2.48368566537784	-38.2686373968777	30	400
COH000494_D1	2.03348414846275	-41.9427327245074	5.13455686414272	30	400
COH000495_D1	-5.07075031339765	0.704471016672401	-36.8390120995488	30	400
COH000496_D1	-26.7214235970284	-24.9680077052199	19.4261613064105	30	400
COH000497_D1	-31.0030731383854	-23.1021432831817	12.6354450351604	30	400
COH000498_D1	-47.0353862577965	7.1385436461343	1.24461714319445	30	400
COH000499_D1	-45.0314621765649	0.549202909818948	4.07522050652497	30	400
COH000500_D1	37.2214511838448	-17.8299318838973	-11.0813478921523	30	400
COH000501_D1	-30.5004874584157	-22.7303211450707	13.8361226989452	30	400
COH000502_D1	-47.0047549625002	6.6736131877362	2.53816634708538	30	400
COH000503_D1	24.8960931541742	20.7430383761433	-1.06715385701156	30	400
COH000504_D1	-3.31316296097171	2.01275588638099	-37.3760612044493	30	400
COH000505_D1	-31.9592471267424	-23.4545754786157	11.9837923384384	30	400
COH000506_D1	-48.4877554357457	-2.33732356178113	3.40305206586926	30	400
COH000507_D1	-43.650542143924	0.469913577359252	5.82796875516711	30	400
COH000508_D1	-44.4264645408884	0.490279059430608	2.74111730055579	30	400
COH000509_D1	-49.1472987749521	-0.57482500041198	-0.95918535585805	30	400
COH000511_D1	34.5136696414106	-17.5867868560468	20.0193555069505	30	400
COH000515_D1	37.7573108174336	-16.7170790196282	22.1519223534152	30	400
COH000520_D1	37.3263944699926	-17.2294050373046	21.7104923497619	30	400
COH000525_D1	-13.9593956415939	19.4812433392373	-7.57210371874504	30	400
COH000526_D1	-6.82034952730134	-1.87545502633882	-30.7869183369838	30	400
COH000528_D1	12.0801366416902	-6.01810671389713	25.3828660986804	30	400
COH000531_D1	31.4882793619534	16.1293382394213	5.86926207703921	30	400
COH000532_D1	-13.5455684508276	19.9726527241341	-5.96650063682853	30	400
COH000537_D1	-14.7986428110781	19.0333741157794	-8.13960170356831	30	400
COH000542_D1	26.3588248463219	22.6961974404063	-0.0232770711134573	30	400
